date,storage_km3,pet_mm_local,t2m_c_local,precip_mm_up,soil_l1_up,soil_l2_up
2008-06-13,3.809734099126765,5.054170641714598,25.12257760028137,7.485842374954876,0.4777877362550888,0.478272804031321
2008-06-14,3.832405476791518,5.523535410261662,24.86469190710415,0.9086165047860332,0.4726956487901944,0.474549422338612
2008-06-15,3.855076854456271,2.987463598186221,24.37047310492943,0.1861639923474523,0.4764052049024099,0.4718181148218568
2008-06-16,3.877748232121024,7.166207797700972,25.17848194818881,1.554138149560908,0.4670259815633338,0.4718149070165585
2008-06-17,3.900419609785777,6.22117960308318,25.328437968800653,1.120497271439973,0.4672045731016505,0.4677601474984678
2008-06-18,3.9230909874505295,4.974614393548285,24.53085962796251,1.4326574657182567,0.4762293773830686,0.4744230070526473
2008-06-19,3.945762365115282,2.2450608055761627,23.46827722992269,3.0478342921463337,0.4909734582411869,0.484573437765065
2008-06-20,3.968433742780035,4.723016212218087,24.85997158392069,0.6941620722763787,0.4765946720398669,0.4816586124441012
2008-06-21,3.991105120444788,6.49814250029635,25.75393672184809,0.8235565462925023,0.4718723869451728,0.4730001544120408
2008-06-22,4.01377649810954,8.952961502559994,26.42296161912102,0.0,0.4609588284401524,0.4645541590362483
2008-06-23,4.036447875774294,9.979819910027006,26.73303200813877,0.0,0.4502735105025759,0.4558183816144182
2008-06-24,4.059119253439048,10.03865563001184,27.19165836791532,0.374422935757879,0.4383883746423905,0.4476303912091376
2008-06-25,4.0817906311038,10.511838351920453,27.12888819974788,9.678569953466852,0.4265951846523833,0.4395235893813433
2008-06-26,4.104462008768552,10.057871095689189,26.661323184224187,0.134190709900422,0.4261475190850282,0.4333483787685099
2008-06-27,4.127133386433305,10.971156956574264,27.133142961995087,17.08064589665489,0.4179837577307101,0.4277119832646412
2008-06-28,4.149804764098057,8.651054785085195,26.27422603439311,31.929659277423447,0.4378666563695075,0.4254336257918478
2008-06-29,4.172476141762813,5.246516899382399,25.11935755778399,10.08415518290036,0.473627312255836,0.4432728820148359
2008-06-30,4.1951475194275645,7.931560843233274,25.667525426607057,18.457255559624905,0.4599637951401529,0.4495125491625282
2008-07-01,4.217818897092317,6.5155658469576405,25.5784179826427,11.651935000231912,0.4686739620500941,0.457412514015968
2008-07-02,4.24049027475707,3.962354827813568,24.399074173938427,24.65036512558193,0.4703036640991175,0.4666427518683511
2008-07-03,4.263161652421823,3.819855622528897,24.230323651226488,0.258458352624928,0.4738463049892176,0.4741234326337467
2008-07-04,4.285833030086576,7.770220838114055,25.55964758240582,1.5924124967333169,0.4657035292240611,0.4692959753004865
2008-07-05,4.308504407751329,4.789540366084514,24.91249178788493,0.0,0.4648422068962599,0.4657247027869926
2008-07-06,4.3311757854160815,6.870533677442666,25.03044465469724,5.590890096130304,0.468645548754211,0.4662333947336123
2008-07-07,4.353847163080833,5.094912225360755,24.756437477802624,9.088368178573992,0.4707518348916929,0.4697535274104434
2008-07-08,4.376518540745588,4.591613533102508,24.376738734575767,1.9194665406161675,0.469546816056692,0.4728347945448743
2008-07-09,4.3991899184103405,2.961878168745722,24.063870402110872,1.806182273132992,0.4657940387771544,0.4749726641156417
2008-07-10,4.421861296075092,5.768297655629461,24.986653219019487,6.218577204511773,0.4742969764912075,0.4782984633651909
2008-07-11,4.444532673739846,8.008515052440858,25.41387440242972,4.150011286379273,0.4686707681416895,0.4726170854456026
2008-07-12,4.467204051404599,8.994004410749502,26.31655133160066,13.86632646840536,0.4650735159343595,0.4637625587031113
2008-07-13,4.489875429069351,6.658982807750587,25.5404803890138,3.5534317524606385,0.4737026312243572,0.4712130098852144
2008-07-14,4.512546806734105,6.805955425289226,25.56809008342183,6.8671601862820335,0.4665215651057114,0.4694915325686661
2008-07-15,4.535218184398857,7.986910166346069,26.115799259500346,0.2235169793941926,0.4683606768829255,0.4656798419690912
2008-07-16,4.557889562063609,8.57118124846081,26.401184267845817,3.879350438481232,0.470271228201128,0.4642743375886266
2008-07-17,4.580560939728364,5.920072765921969,25.12308636743976,49.93908313603964,0.4794553247100154,0.4776983631387469
